This is a focused 2-adic view of the first 10000 integers in consecutive order, without residues. Use this to confirm patterns seen in smaller numbers and also to search for extended structure.

For every integer n:
- oc is the 2-adic "odd core" of the number, after removing all factors of 2. For odd numbers, oc is the number itself.
7309,,46
3655,1,
7311,,41
457,4,
7313,,41
3657,1,
7315,,41
1829,2,
7317,,46
3659,1,
7319,,46
915,3,
7321,,12
3661,1,
7323,,58
1831,2,
7325,,22
3663,1,
7327,,34
229,5,
7329,,34
3665,1,
7331,,12
1833,2,
7333,,12
3667,1,
7335,,24
917,3,
7337,,63
3669,1,
7339,,70
1835,2,
7341,,46
3671,1,
7343,,22
459,4,
7345,,58
3673,1,
7347,,58
1837,2,
7349,,46
3675,1,
7351,,34
919,3,
7353,,58
3677,1,
7355,,34
1839,2,
7357,,58
3679,1,
7359,,51
115,6,
7361,,46
3681,1,
7363,,46
1841,2,
7365,,46
3683,1,
7367,,41
921,3,
7369,,12
3685,1,
7371,,12
1843,2,
7373,,46
3687,1,
7375,,12
461,4,
7377,,34
3689,1,
7379,,34
1845,2,
7381,,10
3691,1,
7383,,22
923,3,
7385,,22
3693,1,
7387,,22
1847,2,
7389,,22
3695,1,
7391,,75
231,5,
7393,,17
3697,1,
7395,,10
1849,2,
7397,,22
3699,1,
7399,,31
925,3,
7401,,22
3701,1,
7403,,70
1851,2,
7405,,46
3703,1,
7407,,17
463,4,
7409,,46
3705,1,
7411,,58
1853,2,
7413,,46
3707,1,
7415,,46
927,3,
7417,,41
3709,1,
7419,,22
1855,2,
7421,,41
3711,1,
7423,,87
29,8,
7425,,46
3713,1,
7427,,22
1857,2,
7429,,10
3715,1,
7431,,22
929,3,
7433,,22
3717,1,
7435,,12
1859,2,
7437,,46
3719,1,
7439,,12
465,4,
7441,,46
3721,1,
7443,,22
1861,2,
7445,,10
3723,1,
7447,,46
931,3,
7449,,39
3725,1,
7451,,58
1863,2,
7453,,22
3727,1,
7455,,22
233,5,
7457,,22
3729,1,
7459,,22
1865,2,
7461,,22
3731,1,
7463,,22
933,3,
7465,,22
3733,1,
7467,,22
1867,2,
7469,,10
3735,1,
7471,,22
467,4,
7473,,34
3737,1,
7475,,34
1869,2,
7477,,29
3739,1,
7479,,39
935,3,
7481,,58
3741,1,
7483,,10
1871,2,
7485,,46
3743,1,
7487,,22
117,6,
7489,,29
3745,1,
7491,,58
1873,2,
7493,,29
3747,1,
7495,,22
937,3,
7497,,19
3749,1,
7499,,29
1875,2,
7501,,63
3751,1,
7503,,19
469,4,
7505,,63
3753,1,
7507,,58
1877,2,
7509,,5
3755,1,
7511,,19
939,3,
7513,,29
3757,1,
7515,,75
1879,2,
7517,,29
3759,1,
7519,,29
235,5,
7521,,12
3761,1,
7523,,10
1881,2,
7525,,10
3763,1,
7527,,53
941,3,
7529,,19
3765,1,
7531,,19
1883,2,
7533,,29
3767,1,
7535,,29
471,4,
7537,,46
3769,1,
7539,,39
1885,2,
7541,,46
3771,1,
7543,,39
943,3,
7545,,22
3773,1,
7547,,39
1887,2,
7549,,10
3775,1,
7551,,29
59,7,
7553,,46
3777,1,
7555,,46
1889,2,
7557,,27
3779,1,
7559,,46
945,3,
7561,,27
3781,1,
7563,,27
1891,2,
7565,,10
3783,1,
7567,,46
473,4,
7569,,46
3785,1,
7571,,46
1893,2,
7573,,10
3787,1,
7575,,27
947,3,
7577,,27
3789,1,
7579,,46
1895,2,
7581,,63
3791,1,
7583,,27
237,5,
7585,,46
3793,1,
7587,,22
1897,2,
7589,,22
3795,1,
7591,,63
949,3,
7593,,63
3797,1,
7595,,46
1899,2,
7597,,22
3799,1,
7599,,17
475,4,
7601,,7
3801,1,
7603,,7
1901,2,
7605,,7
3803,1,
7607,,27
951,3,
7609,,7
3805,1,
7611,,46
1903,2,
7613,,46
3807,1,
7615,,17
119,6,
7617,,63
3809,1,
7619,,63
1905,2,
7621,,10
3811,1,
7623,,22
953,3,
7625,,27
3813,1,
7627,,27
1907,2,
7629,,7
3815,1,
7631,,63
477,4,
7633,,7
3817,1,
7635,,27
1909,2,
7637,,10
3819,1,
7639,,7
955,3,
7641,,7
3821,1,
7643,,22
1911,2,
7645,,7
3823,1,
7647,,63
239,5,
7649,,39
3825,1,
7651,,10
1913,2,
7653,,27
3827,1,
7655,,27
957,3,
7657,,27
3829,1,
7659,,63
1915,2,
7661,,63
3831,1,
7663,,29
479,4,
7665,,17
3833,1,
7667,,17
1917,2,
7669,,17
3835,1,
7671,,46
959,3,
7673,,17
3837,1,
7675,,63
1919,2,
7677,,46
3839,1,
7679,,39
15,9,
7681,,63
3841,1,
7683,,10
1921,2,
7685,,51
3843,1,
7687,,17
961,3,
7689,,17
3845,1,
7691,,51
1923,2,
7693,,15
3847,1,
7695,,51
481,4,
7697,,15
3849,1,
7699,,46
1925,2,
7701,,15
3851,1,
7703,,51
963,3,
7705,,51
3853,1,
7707,,22
1927,2,
7709,,15
3855,1,
7711,,46
241,5,
7713,,27
3857,1,
7715,,15
1929,2,
7717,,17
3859,1,
7719,,15
965,3,
7721,,39
3861,1,
7723,,15
1931,2,
7725,,51
3863,1,
7727,,29
483,4,
7729,,51
3865,1,
7731,,51
1933,2,
7733,,5
3867,1,
7735,,27
967,3,
7737,,63
3869,1,
7739,,51
1935,2,
7741,,51
3871,1,
7743,,39
121,6,
7745,,15
3873,1,
7747,,15
1937,2,
7749,,15
3875,1,
7751,,63
969,3,
7753,,51
3877,1,
7755,,15
1939,2,
7757,,15
3879,1,
7759,,51
485,4,
7761,,51
3881,1,
7763,,51
1941,2,
7765,,34
3883,1,
7767,,15
971,3,
7769,,39
3885,1,
7771,,39
1943,2,
7773,,10
3887,1,
7775,,15
243,5,
7777,,27
3889,1,
7779,,10
1945,2,
7781,,10
3891,1,
7783,,27
973,3,
7785,,80
3893,1,
7787,,22
1947,2,
7789,,27
3895,1,
7791,,22
487,4,
7793,,34
3897,1,
7795,,51
1949,2,
7797,,51
3899,1,
7799,,51
975,3,
7801,,51
3901,1,
7803,,51
1951,2,
7805,,63
3903,1,
7807,,27
61,7,
7809,,51
3905,1,
7811,,34
1953,2,
7813,,10
3907,1,
7815,,46
977,3,
7817,,46
3909,1,
7819,,10
1955,2,
7821,,34
3911,1,
7823,,27
489,4,
7825,,51
3913,1,
7827,,51
1957,2,
7829,,15
3915,1,
7831,,34
979,3,
7833,,17
3917,1,
7835,,17
1959,2,
7837,,27
3919,1,
7839,,27
245,5,
7841,,15
3921,1,
7843,,15
1961,2,
7845,,63
3923,1,
7847,,44
981,3,
7849,,44
3925,1,
7851,,27
1963,2,
7853,,27
3927,1,
7855,,27
491,4,
7857,,34
3929,1,
7859,,34
1965,2,
7861,,51
3931,1,
7863,,27
983,3,
7865,,15
3933,1,
7867,,15
1967,2,
7869,,34
3935,1,
7871,,27
123,6,
7873,,51
3937,1,
7875,,44
1969,2,
7877,,5
3939,1,
7879,,51
985,3,
7881,,51
3941,1,
7883,,27
1971,2,
7885,,5
3943,1,
7887,,63
493,4,
7889,,34
3945,1,
7891,,34
1973,2,
7893,,15
3947,1,
7895,,68
987,3,
7897,,10
3949,1,
7899,,34
1975,2,
7901,,10
3951,1,
7903,,24
247,5,
7905,,68
3953,1,
7907,,15
1977,2,
7909,,51
3955,1,
7911,,24
989,3,
7913,,34
3957,1,
7915,,34
1979,2,
7917,,51
3959,1,
7919,,24
495,4,
7921,,15
3961,1,
7923,,15
1981,2,
7925,,34
3963,1,
7927,,15
991,3,
7929,,51
3965,1,
7931,,24
1983,2,
7933,,15
3967,1,
7935,,44
31,8,
7937,,15
3969,1,
7939,,51
1985,2,
7941,,15
3971,1,
7943,,51
993,3,
7945,,44
3973,1,
7947,,15
1987,2,
7949,,32
3975,1,
7951,,15
497,4,
7953,,32
3977,1,
7955,,51
1989,2,
7957,,5
3979,1,
7959,,32
995,3,
7961,,51
3981,1,
7963,,92
1991,2,
7965,,15
3983,1,
7967,,32
249,5,
7969,,15
3985,1,
7971,,15
1993,2,
7973,,15
3987,1,
7975,,51
997,3,
7977,,15
3989,1,
7979,,15
1995,2,
7981,,15
3991,1,
7983,,15
499,4,
7985,,15
3993,1,
7987,,15
1997,2,
7989,,15
3995,1,
7991,,27
999,3,
7993,,27
3997,1,
7995,,15
1999,2,
7997,,15
3999,1,
7999,,68
125,6,
8001,,15
4001,1,
8003,,12
2001,2,
8005,,15
4003,1,
8007,,12
1001,3,
8009,,12
4005,1,
8011,,15
2003,2,
8013,,51
4007,1,
8015,,12
501,4,
8017,,51
4009,1,
8019,,56
2005,2,
8021,,39
4011,1,
8023,,68
1003,3,
8025,,12
4013,1,
8027,,68
2007,2,
8029,,12
4015,1,
8031,,12
251,5,
8033,,32
4017,1,
8035,,5
2009,2,
8037,,5
4019,1,
8039,,68
1005,3,
8041,,32
4021,1,
8043,,15
2011,2,
8045,,12
4023,1,
8047,,12
503,4,
8049,,22
4025,1,
8051,,22
2013,2,
8053,,22
4027,1,
8055,,22
1007,3,
8057,,44
4029,1,
8059,,15
2015,2,
8061,,32
4031,1,
8063,,32
63,7,
8065,,22
4033,1,
8067,,22
2017,2,
8069,,22
4035,1,
8071,,22
1009,3,
8073,,32
4037,1,
8075,,22
2019,2,
8077,,39
4039,1,
8079,,51
505,4,
8081,,51
4041,1,
8083,,51
2021,2,
8085,,20
4043,1,
8087,,5
1011,3,
8089,,5
4045,1,
8091,,68
2023,2,
8093,,56
4047,1,
8095,,39
253,5,
8097,,20
4049,1,
8099,,20
2025,2,
8101,,56
4051,1,
8103,,68
1013,3,
8105,,22
4053,1,
8107,,20
2027,2,
8109,,56
4055,1,
8111,,20
507,4,
8113,,39
4057,1,
8115,,39
2029,2,
8117,,10
4059,1,
8119,,20
1015,3,
8121,,10
4061,1,
8123,,10
2031,2,
8125,,20
4063,1,
8127,,68
127,6,
8129,,10
4065,1,
8131,,44
2033,2,
8133,,39
4067,1,
8135,,20
1017,3,
8137,,56
4069,1,
8139,,39
2035,2,
8141,,56
4071,1,
8143,,56
509,4,
8145,,56
4073,1,
8147,,32
2037,2,
8149,,15
4075,1,
8151,,56
1019,3,
8153,,39
4077,1,
8155,,44
2039,2,
8157,,20
4079,1,
8159,,20
255,5,
8161,,63
4081,1,
8163,,15
2041,2,
8165,,20
4083,1,
8167,,56
1021,3,
8169,,20
4085,1,
8171,,32
2043,2,
8173,,56
4087,1,
8175,,51
511,4,
8177,,15
4089,1,
8179,,20
2045,2,
8181,,20
4091,1,
8183,,44
1023,3,
8185,,44
4093,1,
8187,,44
2047,2,
8189,,56
4095,1,
8191,,56
1,13,
8193,,15
4097,1,
8195,,39
2049,2,
8197,,56
4099,1,
8199,,39
1025,3,
8201,,39
4101,1,
8203,,56
2051,2,
8205,,10
4103,1,
8207,,56
513,4,
8209,,10
4105,1,
8211,,56
2053,2,
8213,,10
4107,1,
8215,,10
1027,3,
8217,,56
4109,1,
8219,,68
2055,2,
8221,,10
4111,1,
8223,,68
257,5,
8225,,39
4113,1,
8227,,10
2057,2,
8229,,39
4115,1,
8231,,15
1029,3,
8233,,51
4117,1,
8235,,39
2059,2,
8237,,10
4119,1,
8239,,56
515,4,
8241,,20
4121,1,
8243,,20
2061,2,
8245,,44
4123,1,
8247,,32
1031,3,
8249,,20
4125,1,
8251,,20
2063,2,
8253,,10
4127,1,
8255,,61
129,6,
8257,,68
4129,1,
8259,,68
2065,2,
8261,,44
4131,1,
8263,,56
1033,3,
8265,,49
4133,1,
8267,,44
2067,2,
8269,,56
4135,1,
8271,,32
517,4,
8273,,56
4137,1,
8275,,32
2069,2,
8277,,44
4139,1,
8279,,56
1035,3,
8281,,56
4141,1,
8283,,32
2071,2,
8285,,44
4143,1,
8287,,20
259,5,
8289,,39
4145,1,
8291,,10
2073,2,
8293,,10
4147,1,
8295,,32
1037,3,
8297,,10
4149,1,
8299,,56
2075,2,
8301,,32
4151,1,
8303,,44
519,4,
8305,,44
4153,1,
8307,,20
2077,2,
8309,,20
4155,1,
8311,,20
1039,3,
8313,,68
4157,1,
8315,,73
2079,2,
8317,,15
4159,1,
8319,,29
65,7,
8321,,15
4161,1,
8323,,20
2081,2,
8325,,20
4163,1,
8327,,20
1041,3,
8329,,68
4165,1,
8331,,56
2083,2,
8333,,44
4167,1,
8335,,39
521,4,
8337,,56
4169,1,
8339,,56
2085,2,
8341,,44
4171,1,
8343,,44
1043,3,
8345,,39
4173,1,
8347,,20
2087,2,
8349,,39
4175,1,
8351,,85
261,5,
8353,,29
4177,1,
8355,,44
2089,2,
8357,,20
4179,1,
8359,,49
1045,3,
8361,,39
4181,1,
8363,,20
2091,2,
8365,,10
4183,1,
8367,,56
523,4,
8369,,10
4185,1,
8371,,10
2093,2,
8373,,44
4187,1,
8375,,20
1047,3,
8377,,56
4189,1,
8379,,56
2095,2,
8381,,37
4191,1,
8383,,56
131,6,
8385,,20
4193,1,
8387,,20
2097,2,
8389,,20
4195,1,
8391,,20
1049,3,
8393,,44
4197,1,
8395,,20
2099,2,
8397,,20
4199,1,
8399,,20
525,4,
8401,,20
4201,1,
8403,,20
2101,2,
8405,,8
4203,1,
8407,,20
1051,3,
8409,,20
4205,1,
8411,,20
2103,2,
8413,,32
4207,1,
8415,,37
263,5,
8417,,56
4209,1,
8419,,8
2105,2,
8421,,44
4211,1,
8423,,20
1053,3,
8425,,73
4213,1,
8427,,56
2107,2,
8429,,56
4215,1,
8431,,32
527,4,
8433,,27
4217,1,
8435,,17
2109,2,
8437,,27
4219,1,
8439,,56
1055,3,
8441,,17
4221,1,
8443,,37
2111,2,
8445,,61
4223,1,
8447,,56
33,8,
8449,,17
4225,1,
8451,,17
2113,2,
8453,,27
4227,1,
8455,,73
1057,3,
8457,,17
4229,1,
8459,,27
2115,2,
8461,,27
4231,1,
8463,,10
529,4,
8465,,27
4233,1,
8467,,73
2117,2,
8469,,8
4235,1,
8471,,17
1059,3,
8473,,17
4237,1,
8475,,37
2119,2,
8477,,27
4239,1,
8479,,27
265,5,
8481,,37
4241,1,
8483,,37
2121,2,
8485,,37
4243,1,
8487,,49
1061,3,
8489,,20
4245,1,
8491,,37
2123,2,
8493,,8
4247,1,
8495,,27
531,4,
8497,,44
4249,1,
8499,,44
2125,2,
8501,,44
4251,1,
8503,,27
1063,3,
8505,,27
4253,1,
8507,,25
2127,2,
8509,,25
4255,1,
8511,,73
133,6,
8513,,44
4257,1,
8515,,10
2129,2,
8517,,44
4259,1,
8519,,56
1065,3,
8521,,25
4261,1,
8523,,44
2131,2,
8525,,25
4263,1,
8527,,44
533,4,
8529,,25
4265,1,
8531,,61
2133,2,
8533,,8
4267,1,
8535,,44
1067,3,
8537,,61
4269,1,
8539,,44
2135,2,
8541,,20
4271,1,
8543,,61
267,5,
8545,,44
4273,1,
8547,,20
2137,2,
8549,,20
4275,1,
8551,,25
1069,3,
8553,,15
4277,1,
8555,,15
2139,2,
8557,,25
4279,1,
8559,,25
535,4,
8561,,5
4281,1,
8563,,44
2141,2,
8565,,5
4283,1,
8567,,44
1071,3,
8569,,25
4285,1,
8571,,61
2143,2,
8573,,61
4287,1,
8575,,44
67,7,
8577,,20
4289,1,
8579,,25
2145,2,
8581,,25
4291,1,
8583,,25
1073,3,
8585,,61
4293,1,
8587,,44
2147,2,
8589,,5
4295,1,
8591,,25
537,4,
8593,,5
4297,1,
8595,,5
2149,2,
8597,,5
4299,1,
8599,,20
1075,3,
8601,,20
4301,1,
8603,,61
2151,2,
8605,,37
4303,1,
8607,,61
269,5,
8609,,61
4305,1,
8611,,25
2153,2,
8613,,25
4307,1,
8615,,25
1077,3,
8617,,61
4309,1,
8619,,49
2155,2,
8621,,61
4311,1,
8623,,25
539,4,
8625,,15
4313,1,
8627,,15
2157,2,
8629,,15
4315,1,
8631,,44
1079,3,
8633,,15
4317,1,
8635,,61
2159,2,
8637,,44
4319,1,
8639,,37
135,6,
8641,,61
4321,1,
8643,,61
2161,2,
8645,,8
4323,1,
8647,,15
1081,3,
8649,,15
4325,1,
8651,,15
2163,2,
8653,,49
4327,1,
8655,,61
541,4,
8657,,49
4329,1,
8659,,15
2165,2,
8661,,13
4331,1,
8663,,44
1083,3,
8665,,49
4333,1,
8667,,44
2167,2,
8669,,49
4335,1,
8671,,20
271,5,
8673,,49
4337,1,
8675,,13
2169,2,
8677,,25
4339,1,
8679,,61
1085,3,
8681,,25
4341,1,
8683,,37
2171,2,
8685,,15
4343,1,
8687,,37
543,4,
8689,,13
4345,1,
8691,,15
2173,2,
8693,,49
4347,1,
8695,,66
1087,3,
8697,,73
4349,1,
8699,,73
2175,2,
8701,,25
4351,1,
8703,,37
17,9,
8705,,61
4353,1,
8707,,49
2177,2,
8709,,49
4355,1,
8711,,37
1089,3,
8713,,49
4357,1,
8715,,49
2179,2,
8717,,13
4359,1,
8719,,61
545,4,
8721,,13
4361,1,
8723,,49
2181,2,
8725,,13
4363,1,
8727,,49
1091,3,
8729,,49
4365,1,
8731,,44
2183,2,
8733,,49
4367,1,
8735,,49
273,5,
8737,,49
4369,1,
8739,,13
2185,2,
8741,,37
4371,1,
8743,,37
1093,3,
8745,,15
4373,1,
8747,,13
2187,2,
8749,,25
4375,1,
8751,,15
547,4,
8753,,25
4377,1,
8755,,25
2189,2,
8757,,8
4379,1,
8759,,78
1095,3,
8761,,20
4381,1,
8763,,13
2191,2,
8765,,25
4383,1,
8767,,25
137,6,
8769,,49
4385,1,
8771,,49
2193,2,
8773,,49
4387,1,
8775,,49
1097,3,
8777,,49
4389,1,
8779,,49
2195,2,
8781,,49
4391,1,
8783,,61
549,4,
8785,,49
4393,1,
8787,,49
2197,2,
8789,,32
4395,1,
8791,,44
1099,3,
8793,,44
4397,1,
8795,,44
2199,2,
8797,,8
4399,1,
8799,,34
275,5,
8801,,25
4401,1,
8803,,49
2201,2,
8805,,49
4403,1,
8807,,25
1101,3,
8809,,25
4405,1,
8811,,15
2203,2,
8813,,15
4407,1,
8815,,15
551,4,
8817,,32
4409,1,
8819,,25
2205,2,
8821,,13
4411,1,
8823,,13
1103,3,
8825,,49
4413,1,
8827,,42
2207,2,
8829,,61
4415,1,
8831,,42
69,7,
8833,,25
4417,1,
8835,,32
2209,2,
8837,,25
4419,1,
8839,,25
1105,3,
8841,,49
4421,1,
8843,,25
2211,2,
8845,,32
4423,1,
8847,,25
553,4,
8849,,13
4425,1,
8851,,13
2213,2,
8853,,49
4427,1,
8855,,32
1107,3,
8857,,37
4429,1,
8859,,25
2215,2,
8861,,42
4431,1,
8863,,25
277,5,
8865,,61
4433,1,
8867,,49
2217,2,
8869,,25
4435,1,
8871,,25
1109,3,
8873,,61
4437,1,
8875,,32
2219,2,
8877,,32
4439,1,
8879,,61
555,4,
8881,,66
4441,1,
8883,,66
2221,2,
8885,,8
4443,1,
8887,,32
1111,3,
8889,,66
4445,1,
8891,,22
2223,2,
8893,,66
4447,1,
8895,,22
139,6,
8897,,8
4449,1,
8899,,22
2225,2,
8901,,49
4451,1,
8903,,32
1113,3,
8905,,32
4453,1,
8907,,32
2227,2,
8909,,49
4455,1,
8911,,32
557,4,
8913,,13
4457,1,
8915,,13
2229,2,
8917,,13
4459,1,
8919,,13
1115,3,
8921,,49
4461,1,
8923,,22
2231,2,
8925,,32
4463,1,
8927,,13
279,5,
8929,,32
4465,1,
8931,,13
2233,2,
8933,,49
4467,1,
8935,,37
1117,3,
8937,,32
4469,1,
8939,,42
2235,2,
8941,,13
4471,1,
8943,,54
559,4,
8945,,13
4473,1,
8947,,32
2237,2,
8949,,30
4475,1,
8951,,49
1119,3,
8953,,49
4477,1,
8955,,32
2239,2,
8957,,49
4479,1,
8959,,90
35,8,
8961,,13
4481,1,
8963,,13
2241,2,
8965,,13
4483,1,
8967,,49
1121,3,
8969,,15
4485,1,
8971,,49
2243,2,
8973,,13
4487,1,
8975,,13
561,4,
8977,,13
4489,1,
8979,,30
2245,2,
8981,,13
4491,1,
8983,,66
1123,3,
8985,,66
4493,1,
8987,,30
2247,2,
8989,,25
4495,1,
8991,,49
281,5,
8993,,25
4497,1,
8995,,13
2249,2,
8997,,13
4499,1,
8999,,66
1125,3,
9001,,49
4501,1,
9003,,25
2251,2,
9005,,10
4503,1,
9007,,25
563,4,
9009,,10
4505,1,
9011,,10
2253,2,
9013,,13
4507,1,
9015,,30
1127,3,
9017,,10
4509,1,
9019,,10
2255,2,
9021,,49
4511,1,
9023,,54
141,6,
9025,,13
4513,1,
9027,,66
2257,2,
9029,,10
4515,1,
9031,,66
1129,3,
9033,,13
4517,1,
9035,,10
2259,2,
9037,,10
4519,1,
9039,,30
565,4,
9041,,66
4521,1,
9043,,66
2261,2,
9045,,3
4523,1,
9047,,30
1131,3,
9049,,13
4525,1,
9051,,30
2263,2,
9053,,10
4527,1,
9055,,10
283,5,
9057,,25
4529,1,
9059,,20
2265,2,
9061,,20
4531,1,
9063,,30
1133,3,
9065,,42
4533,1,
9067,,13
2267,2,
9069,,30
4535,1,
9071,,30
567,4,
9073,,20
4537,1,
9075,,20
2269,2,
9077,,20
4539,1,
9079,,66
1135,3,
9081,,32
4541,1,
9083,,30
2271,2,
9085,,20
4543,1,
9087,,66
71,7,
9089,,49
4545,1,
9091,,49
2273,2,
9093,,49
4547,1,
9095,,49
1137,3,
9097,,42
4549,1,
9099,,42
2275,2,
9101,,3
4551,1,
9103,,66
569,4,
9105,,54
4553,1,
9107,,54
2277,2,
9109,,18
4555,1,
9111,,18
1139,3,
9113,,18
4557,1,
9115,,54
2279,2,
9117,,54
4559,1,
9119,,20
285,5,
9121,,18
4561,1,
9123,,18
2281,2,
9125,,54
4563,1,
9127,,54
1141,3,
9129,,20
4565,1,
9131,,54
2283,2,
9133,,18
4567,1,
9135,,18
571,4,
9137,,8
4569,1,
9139,,8
2285,2,
9141,,8
4571,1,
9143,,18
1143,3,
9145,,20
4573,1,
9147,,20
2287,2,
9149,,42
4575,1,
9151,,30
143,6,
9153,,54
4577,1,
9155,,54
2289,2,
9157,,37
4579,1,
9159,,71
1145,3,
9161,,54
4581,1,
9163,,8
2291,2,
9165,,54
4583,1,
9167,,30
573,4,
9169,,54
4585,1,
9171,,54
2293,2,
9173,,37
4587,1,
9175,,42
1147,3,
9177,,37
4589,1,
9179,,18
2295,2,
9181,,18
4591,1,
9183,,61
287,5,
9185,,66
4593,1,
9187,,37
2297,2,
9189,,18
4595,1,
9191,,18
1149,3,
9193,,30
4597,1,
9195,,54
2299,2,
9197,,54
4599,1,
9199,,20
575,4,
9201,,13
4601,1,
9203,,18
2301,2,
9205,,13
4603,1,
9207,,42
1151,3,
9209,,42
4605,1,
9211,,42
2303,2,
9213,,18
4607,1,
9215,,54
9,10,
9217,,13
4609,1,
9219,,13
2305,2,
9221,,37
4611,1,
9223,,13
1153,3,
9225,,83
4613,1,
9227,,37
2307,2,
9229,,54
4615,1,
9231,,30
577,4,
9233,,54
4617,1,
9235,,37
2309,2,
9237,,8
4619,1,
9239,,54
1155,3,
9241,,54
4621,1,
9243,,30
2311,2,
9245,,54
4623,1,
9247,,66
289,5,
9249,,66
4625,1,
9251,,8
2313,2,
9253,,37
4627,1,
9255,,54
1157,3,
9257,,95
4629,1,
9259,,13
2315,2,
9261,,37
4631,1,
9263,,49
579,4,
9265,,37
4633,1,
9267,,37
2317,2,
9269,,8
4635,1,
9271,,30
1159,3,
9273,,54
4637,1,
9275,,54
2319,2,
9277,,18
4639,1,
9279,,30
145,6,
9281,,18
4641,1,
9283,,18
2321,2,
9285,,8
4643,1,
9287,,59
1161,3,
9289,,30
4645,1,
9291,,8
2323,2,
9293,,66
4647,1,
9295,,18
581,4,
9297,,66
4649,1,
9299,,47
2325,2,
9301,,42
4651,1,
9303,,8
1163,3,
9305,,30
4653,1,
9307,,30
2327,2,
9309,,54
4655,1,
9311,,30
291,5,
9313,,37
4657,1,
9315,,54
2329,2,
9317,,54
4659,1,
9319,,30
1165,3,
9321,,18
4661,1,
9323,,18
2331,2,
9325,,37
4663,1,
9327,,30
583,4,
9329,,42
4665,1,
9331,,47
2333,2,
9333,,8
4667,1,
9335,,8
1167,3,
9337,,54
4669,1,
9339,,54
2335,2,
9341,,30
4671,1,
9343,,18
73,7,
9345,,66
4673,1,
9347,,18
2337,2,
9349,,18
4675,1,
9351,,37
1169,3,
9353,,66
4677,1,
9355,,71
2339,2,
9357,,18
4679,1,
9359,,13
585,4,
9361,,13
4681,1,
9363,,13
2341,2,
9365,,18
4683,1,
9367,,18
1171,3,
9369,,18
4685,1,
9371,,66
2343,2,
9373,,54
4687,1,
9375,,13
293,5,
9377,,37
4689,1,
9379,,54
2345,2,
9381,,54
4691,1,
9383,,37
1173,3,
9385,,27
4693,1,
9387,,18
2347,2,
9389,,37
4695,1,
9391,,18
587,4,
9393,,37
4697,1,
9395,,37
2349,2,
9397,,42
4699,1,
9399,,27
1175,3,
9401,,18
4701,1,
9403,,18
2351,2,
9405,,18
4703,1,
9407,,37
147,6,
9409,,18
4705,1,
9411,,18
2353,2,
9413,,8
4707,1,
9415,,18
1177,3,
9417,,35
4709,1,
9419,,35
2355,2,
9421,,8
4711,1,
9423,,18
589,4,
9425,,54
4713,1,
9427,,54
2357,2,
9429,,42
4715,1,
9431,,35
1179,3,
9433,,8
4717,1,
9435,,54
2359,2,
9437,,18
4719,1,
9439,,35
295,5,
9441,,35
4721,1,
9443,,42
2361,2,
9445,,18
4723,1,
9447,,54
1181,3,
9449,,18
4725,1,
9451,,54
2363,2,
9453,,18
4727,1,
9455,,54
591,4,
9457,,18
4729,1,
9459,,18
2365,2,
9461,,18
4731,1,
9463,,18
1183,3,
9465,,18
4733,1,
9467,,35
2367,2,
9469,,30
4735,1,
9471,,54
37,8,
9473,,18
4737,1,
9475,,18
2369,2,
9477,,42
4739,1,
9479,,71
1185,3,
9481,,54
4741,1,
9483,,15
2371,2,
9485,,54
4743,1,
9487,,18
593,4,
9489,,54
4745,1,
9491,,15
2373,2,
9493,,25
4747,1,
9495,,54
1187,3,
9497,,15
4749,1,
9499,,35
2375,2,
9501,,59
4751,1,
9503,,54
297,5,
9505,,42
4753,1,
9507,,15
2377,2,
9509,,15
4755,1,
9511,,15
1189,3,
9513,,71
4757,1,
9515,,15
2379,2,
9517,,25
4759,1,
9519,,35
595,4,
9521,,8
4761,1,
9523,,8
2381,2,
9525,,25
4763,1,
9527,,71
1191,3,
9529,,35
4765,1,
9531,,25
2383,2,
9533,,15
4767,1,
9535,,35
149,6,
9537,,25
4769,1,
9539,,25
2385,2,
9541,,35
4771,1,
9543,,15
1193,3,
9545,,25
4773,1,
9547,,35
2387,2,
9549,,35
4775,1,
9551,,18
597,4,
9553,,35
4777,1,
9555,,35
2389,2,
9557,,6
4779,1,
9559,,25
1195,3,
9561,,25
4781,1,
9563,,71
2391,2,
9565,,42
4783,1,
9567,,25
299,5,
9569,,25
4785,1,
9571,,23
2393,2,
9573,,23
4787,1,
9575,,71
1197,3,
9577,,54
4789,1,
9579,,54
2395,2,
9581,,8
4791,1,
9583,,47
599,4,
9585,,42
4793,1,
9587,,23
2397,2,
9589,,42
4795,1,
9591,,59
1199,3,
9593,,42
4797,1,
9595,,23
2399,2,
9597,,23
4799,1,
9599,,59
75,7,
9601,,59
4801,1,
9603,,42
2401,2,
9605,,59
4803,1,
9607,,42
1201,3,
9609,,23
4805,1,
9611,,59
2403,2,
9613,,18
4807,1,
9615,,42
601,4,
9617,,13
4809,1,
9619,,13
2405,2,
9621,,18
4811,1,
9623,,13
1203,3,
9625,,13
4813,1,
9627,,13
2407,2,
9629,,23
4815,1,
9631,,56
301,5,
9633,,13
4817,1,
9635,,42
2409,2,
9637,,42
4819,1,
9639,,47
1205,3,
9641,,23
4821,1,
9643,,59
2411,2,
9645,,59
4823,1,
9647,,42
603,4,
9649,,18
4825,1,
9651,,18
2413,2,
9653,,23
4827,1,
